Name	Id
Latrodectus schuchii	6925
Latrodectus schuchi	6925
Lavandula angustifolia	39329
Lavandula angustifolia Mill.	39329
Lavandula officinalis Chaix ex Vill.	39329
Lavandula officinalis	39329
lavender	39329
Lavandula angustifolia subsp. pyrenaica (DC.) Guinea	1441366
Lavandula angustifolia subsp. pyrenaica	1441366
Lavandula latifolia	39331
Lavandula latifolia Medik.	39331
Lavatera thuringiaca	61660
Lavatera thuringiaca L., 1753	61660
Malva thuringiaca (L.) Vis., 1851	61660
Malva thuringiaca	61660
Lawsonia intracellularis	29546
"Candidatus intracellularis" Murray and Stackebrandt 1995	29546
Candidatus intracellularis	29546
"Ileal symbiont intracellularis" Gebhart et al. 1993	29546
Ileal symbiont intracellularis	29546
Lawsonia intracellularis McOrist et al. 1995	29546
NCTC 12656	29546
strain 1482/89	29546
Lawsonia intracellularis N343	1234378
Lawsonia intracellularis PHE/MN1-00	363253
Lawsonia intracellularis strain PHE/MN1-00	363253
Lawsonia intracellularis str. PHE/MN1-00	363253
Laxus oneistus	74811
Laxus oneistus Ott, Bauer-Nebelsick & Novotny, 1995	74811
Leafhopper-borne phytoplasma	238670
Leafhopper phytoplasma	238670
Leavenworthia crassa	70805
Leavenworthia crassa Rollins	70805
Leavenworthia stylosa	70806
Leavenworthia stylosa A.Gray	70806
Lecanicillium lecanii	457515
Lecanicillium psalliotae	73499
Cephalosporium curtipes var. uredinicola	73499
Verticillium psalliotae	73499
Lechevalieria aerocolonigenes	68170
ATCC 23870	68170
BCRC 13661	68170
CCRC 13661	68170
CCRC:13661	68170
CIP 107109	68170
culture-collection:NRRL:B:3298	68170
culture-collection:NRRL:ISP:5034	68170
DSM 40034	68170
IFO 13195	68170
ISP 5034	68170
JCM 4150	68170
JCM 4614	68170
Lechevalieria aerocolonigenes (Labeda 1986) Labeda et al. 2001	68170
Lentzea aerocolonigenes (Labeda 1986) Nouioui 2018	68170
Lentzea aerocolonigenes	68170
NBRC 13195	68170
"Nocardia aerocolonigenes" (Shinobu and Kawato 1960) Pridham 1970	68170
Nocardia aerocolonigenes	68170
NRRL B-3298	68170
NRRL ISP-5034	68170
Saccharothrix aerocolonigenes (ex Shinobu and Kawato 1960) Labeda 1986	68170
Saccharothrix aerocolonigenes	68170
strain Shinobu N 701	68170
"Streptomyces aerocolonigenes" Shinobu and Kawato 1960	68170
Streptomyces aerocolonigenes	68170
VKM Ac-1081	68170
Lechiguanas virus	69245
Lechiguanas hantavirus	69245
Leclercia adecarboxylata	83655
ATCC 23216	83655
CIP 82.92	83655
DSM 5077	83655
Escherichia adecarboxylata Leclerc 1962 (Approved Lists 1980)	83655
Escherichia adecarboxylata	83655
HAMBI 1696	83655
JCM 1667	83655
Leclercia adecarboxylata (Leclerc 1962) Tamura et al. 1987	83655
Leclercia sp. LK24	83655
LMG 2803	83655
LMG:2803	83655
NBRC 102595	83655
NCTC 13032	83655
Leclercia adecarboxylata ATCC 23216 = NBRC 102595	911008
Leclercia adecarboxylata ATCC 23216	911008
Leclercia adecarboxylata DSM 5077	911008
Leclercia adecarboxylata LMG 2803	911008
Leclercia adecarboxylata NBRC 102595 = ATCC 23216	911008
Leclercia adecarboxylata NBRC 102595	911008
Leek white stripe virus	45224
leek whitening rot virus	45224
LWSV	45224
Leek yellow stripe virus	42004
Leek yellow stripe potyvirus	42004
LYSV	42004
Garlic virus 2	37780
Legionella adelaidensis	45056
ATCC 49625	45056
CCUG 31231 A	45056
CIP 103645	45056
DSM 19888	45056
Legionella adelaidensis Benson et al. 1991	45056
NCTC 12735	45056
strain 1762-Aus-E	45056
strain 1762-AUS-E	45056
Legionella birminghamensis	28083
ATCC 43702	28083
CCUG 31233 A	28083
CCUG 31233	28083
CIP 103871	28083
DSM 19232	28083
JCM 7559	28083
Legionella birminghamensis Wilkinson et al. 1988	28083
NCTC 12437	28083
strain 1407-AL-H	28083
Legionella brunensis	29422
ATCC 43878	29422
CCUG 31114	29422
CIP 103874	29422
DSM 19236	29422
Legionella brunensis Wilkinson et al. 1989	29422
NCTC 12240	29422
strain 441-1	29422
Legionella drozanskii	96228
ATCC 700990	96228
CCUG 43885	96228
DSM 19890	96228
Legionella drozanskii Adeleke et al. 2001	96228
strain LLAP-1	96228
Legionella drozanskii ATCC 700990	1212489
Legionella drozanskii LLAP-1	1212489
Legionella drozanskii strain LLAP-1	1212489
Legionella drozanskii str. LLAP-1	1212489
Legionella erythra	448
ATCC 35303	448
CCUG 29667	448
CIP 103843	448
DSM 17644	448
JCM 7564	448
Legionella erythra Brenner et al. 1985	448
NCTC 11977	448
strain SE-32A-C8	448
Legionella fairfieldensis	45064
ATCC 49588	45064
CCUG 31235 A	45064
CIP 105266	45064
Legionella fairfieldensis Thacker et al. 1991	45064
NCTC 12488	45064
strain 1725-Aus-E	45064
strain 1725-AUS-E	45064
Legionella fairfieldensis ATCC 49588	1408444
Legionella feeleii	453
ATCC 35072	453
CCUG 16417	453
CIP 103877	453
DSM 17645	453
Legionella feeleii Herwaldt et al. 1984	453
NCTC 12022	453
strain WO-44C	453
Legionella feeleii serogroup 2	66975
Legionella geestiana	45065
ATCC 49504	45065
CCUG 44893	45065
CIP 105569	45065
DSM 21217	45065
Legionella geestiana Dennis et al. 1993	45065
NCTC 12373	45065
strain 1308	45065
Legionella geestiana DSM 21217	1122161
Legionella gratiana	45066
ATCC 49413	45066
CCUG 44894	45066
CIP 105267	45066
DSM 21233	45066
Legionella gratiana Bornstein et al. 1991	45066
NCTC 12388	45066
strain Lyon 8420412	45066
Legionella hackeliae	449
ATCC 35250	449
CCUG 31232 A	449
CCUG 31232	449
CIP 103844	449
DSM 19214	449
JCM 7563	449
Legionella hackeliae Brenner et al. 1985	449
NCTC 11979	449
strain Lansing 2	449
Legionella israelensis	454
ATCC 43119	454
CCUG 31115	454
CIP 103879	454
DSM 19235	454
JCM 7560	454
Legionella israelensis Bercovier et al. 1986	454
NCTC 12010	454
strain Bercovier 4	454
Legionella israelensis DSM 19235	1122162
Legionella jamestowniensis	455
ATCC 35298	455
CCUG 29669	455
CIP 103845	455
DSM 19215	455
JCM 7590	455
Legionella jamestownensis	455
Legionella jamestowniensis Brenner et al. 1985	455
NCTC 11981	455
strain JA-26-G1-E2	455
Legionella jamestowniensis DSM 19215	1122163
Legionella jordanis	456
ATCC 33623	456
CCUG 16413	456
CIP 105268	456
DSM 19212	456
Legionella jordanis Cherry et al. 1982	456
NCTC 11533	456
strain BL 540	456
strain BL-540	456
Legionella lansingensis	45067
ATCC 49751	45067
CCUG 31227 B	45067
CIP 103542	45067
DSM 19556	45067
Legionella lansingensis Thacker et al. 1994	45067
NCTC 12830	45067
strain 1677-MI-H	45067
Legionella lansingensis ATCC 49751 = DSM 19556	1122164
Legionella lansingensis ATCC 49751	1122164
Legionella lansingensis DSM 19556 = ATCC 49751	1122164
Legionella lansingensis DSM 19556	1122164
Legionella londiniensis	45068
ATCC 49505	45068
CCUG 44895	45068
CIP 105269	45068
Legionella londiniensis Dennis et al. 1993	45068
NCTC 12374	45068
NCTC:13722	45068
strain 1477	45068
Legionella longbeachae	450
ATCC 33462	450
CCUG 46622	450
CIP 103880	450
DSM 10572	450
Legionella longbeachae McKinney et al. 1982	450
NCTC 11477	450
strain Long Beach 4	450
Legionella longbeachae NSW150	661367
Legionella longbeachae strain NSW150	661367
Legionella longbeachae str. NSW150	661367
Legionella moravica	39962
ATCC 43877	39962
CCUG 31117	39962
CIP 103883	39962
DSM 19234	39962
Legionella moravica Wilkinson et al. 1989	39962
NCTC 12239	39962
strain 316-36	39962
Legionella moravica DSM 19234	1122165
Legionella nautarum	45070
ATCC 49506	45070
CCUG 44900	45070
CIP 105270	45070
DSM 21805	45070
Legionella nautarum Dennis et al. 1993	45070
NCTC 12375	45070
NCTC 12932	45070
strain 1224	45070
Legionella oakridgensis	29423
ATCC 33761	29423
CCUG 16414	29423
CIP 103884	29423
DSM 21215	29423
Legionella oakridgensis Orrison et al. 1983	29423
NCTC 11531	29423
strain Oak Ridge 10	29423
strain OR 10	29423
strain OR-10	29423
Legionella oakridgensis RV-2-2007	1274403
Legionella pneumophila	446
ATCC 33152	446
ATCC:33152D-5	446
CCUG 9568	446
CIP 103854	446
DSM 7513	446
JCM 7571	446
Legionella pneumophila Brenner et al. 1979	446
NCTC 11192	446
strain Philadelphia 1	446
strain PHILADELPHIA 1	446
Legionella pneumophila subsp. pneumophila Hextuple_3a	1081095
Legionella pneumophila subsp. pneumophila strain Hextuple_3a	1081095
Legionella pneumophila subsp. pneumophila str. Hextuple_3a	1081095
Legionella pneumophila serogroup 1	66976
Legionella pneumophila 130b	866628
Legionella pneumophila ATCC BAA-74	866628
Legionella pneumophila serogroup 1 strain 130b	866628
Legionella pneumophila str. 130b	866628
Legionella pneumophila strain 130b	866628
Legionella pneumophila serogroup 6	66981
Legionella pneumophila serogroup 8	66983
Legionella pneumophila str. Corby	400673
Legionella pneumophila 'Corby'	400673
Legionella pneumophila strain Corby	400673
Legionella pneumophila str. Lens	297245
Legionella pneumophila Lens	297245
Legionella pneumophila str. Paris	297246
Legionella pneumophila Paris	297246
Legionella pneumophila subsp. pneumophila str. Philadelphia 1	272624
Legionella pneumophila subsp. pneumophila 'Philadelphia 1'	272624
Legionella pneumophila subsp. pneumophila strain Philadelphia 1	272624
Legionella pneumophila subsp. pneumophila str. Philadelphia-1	272624
Legionella quateirensis	45072
ATCC 49507	45072
CCUG 44899	45072
CIP 105271	45072
Legionella quateirensis Dennis et al. 1993	45072
NCTC 12376	45072
strain 1335	45072
Legionella quinlivanii	45073
ATCC 43830	45073
CCUG 31234 A	45073
CIP 105272	45073
DSM 21216	45073
Legionella quinlivanii Benson et al. 1990	45073
Legionella quinlivanni	45073
NCTC 12433	45073
strain 1442-Aus-E	45073
strain 1442-AUS-E	45073
Legionella quinlivanii DSM 21216	1122167
Legionella rubrilucens	458
ATCC 35304	458
CCUG 29671	458
CIP 103848	458
DSM 11884	458
JCM 7565	458
Legionella rubrilucens Brenner et al. 1985	458
NCTC 11987	458
strain WA-270A-C2	458
Legionella shakespearei	45075
ATCC 49655	45075
CCUG 31228 A	45075
CIP 103541	45075
DSM 23087	45075
Legionella shakespearei Verma et al. 1992	45075
NCTC 12829	45075
strain 214	45075
Legionella shakespearei ATCC 49655	1122169
Legionella shakespearei CCUG 31228A	1122169
Legionella shakespearei DSM 23087	1122169
Legionella shakespearei NCTC 12829	1122169
Legionella spiritensis	452
ATCC 35249	452
CCUG 29715	452
CCUG 31118	452
CIP 103850	452
DSM 19324	452
JCM 7562	452
Legionella spiritensis Brenner et al. 1985	452
NCTC 11990	452
strain Mount Saint Helens 9	452
Legionella waltersii	66969
ATCC 51914	66969
CCUG 44924	66969
CIP 104965	66969
DSM 21908	66969
Legionella waltersii Benson et al. 1996	66969
NCTC 13017	66969
strain 2074-AUS-E	66969
Legionella worsleiensis	45076
ATCC 49508	45076
CCUG 44923	45076
CIP 105114	45076
DSM 21907	45076
Legionella worsleiensis Dennis et al. 1993	45076
NCTC 12377	45076
strain 1347	45076
Lehmannia valentiana	218308
Leifsonia aquatica	144185
ATCC 14665	144185
CCUG 27700	144185
CIP 64.13	144185
"Corynebacterium aquaticum" Leifson 1962	144185
Corynebacterium aquaticum	144185
DSM 20146	144185
IFO 15710	144185
JCM 1368	144185
Leifsonia aquatica (ex Leifson 1962) Evtushenko et al. 2000	144185
"Leifsonia aquatica" (ex Leifson 1962) Suzuki et al. 1999	144185
NBRC 15710	144185
VKM Ac-1400	144185
Leifsonia aquatica H1aii	1416759
Leifsonia sp. S749	329265
Leifsonia xyli subsp. cynodontis	31966
ATCC 33973	31966
CIP 104615	31966
Clavibacter xyli cynodontis	31966
Clavibacter xyli subsp. cynodontis Davis et al. 1984	31966
Clavibacter xyli subsp. cynodontis	31966
DSM 46306	31966
ICMP 8790	31966
JCM 9733	31966
Leifsonia cynodontis (Davis et al. 1984) Suzuki et al. 2000	31966
Leifsonia cynodontis	31966
Leifsonia xyli subsp. cynodontis (Davis et al. 1984) Evtushenko et al. 2000	31966
LMG 7552	31966
LMG:7552	31966
NCIB 11927	31966
NCIB:11927	31966
NCIMB 11927	31966
strain Bermudagrass TB1A	31966
strain TB1A	31966
VKM Ac-2041	31966
Leifsonia xyli subsp. cynodontis DSM 46306	1389489
Leifsonia xyli subsp. xyli	59736
Clavibacter xyli subsp. xyli Davis et al. 1984	59736
Clavibacter xyli subsp. xyli	59736
Leifsonia xyli subsp. xyli (Davis et al. 1984) Evtushenko et al. 2000	59736
Leifsonia xyli subsp. xyli CTCB07	281090
Leifsonia xyli subsp. xyli strain CTCB07	281090
Leifsonia xyli subsp. xyli str. CTCB07	281090
Leiognathus nuchalis	218810
Equula nuchalis	218810
Equula nuchalis Temminck & Schlegel, 1845	218810
Leiognathus nuchalis (Temminck & Schlegel, 1845)	218810
Nuchequula nuchalis	218810
Nuchequula nuchalis (Temminck & Schlegel, 1845)	218810
Leishmania RNA virus 1 - 4	12530
Leishmania RNA virus 1-4	12530
Leishmania RNA virus 1-4 LRV1-4	12530
LRV1-4	12530
Leishmania RNA virus 2 - 1	39116
Leishmania RNA virus 2-1	39116
Leishmania RNA virus 2 type 1	39116
LRV2-1	39116
Leishmania aethiopica	5667
Leishmania (Leishmania) aethiopica	5667
Leishmania aethiopica L147	1206056
Leishmania amazonensis	5659
Leishmania (Leishmania) amazonensis	5659
Leishmania mexicana amazonensis	5659
Leishmania arabica	40284
Leishmania braziliensis	5660
Leishmania brasiliensis	5660
Leishmania (V.) braziliensis	5660
Leishmania (Viannia) braziliensis	5660
Leishmania viannia	5660
Leishmania braziliensis braziliensis	1448350
Leishmania donovani	5661
Leishmania donovani Laveran et Mesnil, 1903	5661
Leishmania (Leishmania) donovani	5661
Leishmania donovani Ld 39	1240127
Leishmania donovani archibaldi	311978
1,MHOM/SD/00/LRC-L61	311978
Leishmania archibaldi	311978
Leishmania donovani chagasi	44271
Leishmania chagasi chagasi	44271
Leishmania chagasi Cunha and Chagas 1937	44271
Leishmania chagasi	44271
Leishmania infantum chagasi	44271
Leishmania (Leishmania) chagasi	44271
Leishmania donovani donovani	99875
Leishmania donovani infantum	5662
Leishmania enriettii	5663
Leishmania enriettii Muniz and Medina, 1948	5663
Leishmania (Leishmania) enriettii	5663
Leishmania (Mundinia) enrietti	5663
Leishmania gerbilli	40285
Leishmania gerbilii	40285
Leishmania gerbilli Wang, Qu & Guan 1965	40285
Leishmania (Leishmania) gerbilli	40285
Leishmania guyanensis	5670
Leishmania brasiliensis guyanensis	5670
Leishmania (Viannia) guyanensis	5670
Leishmania hertigi	47002
Leishmania (Leishmania) hertigi	47002
Leishmania infantum	5671
Leishmania infantum Nicolle, 1908	5671
Leishmania (Leishmania) infantum	5671
Leishmania infantum JPCM5	435258
Leishmania killicki	40286
Leishmania major	5664
Leishmania (Leishmania) major	5664
Leishmania tropica major	5664
Leishmania major strain SD 75.1	860570
Leishmania major strain Friedlin	347515
Leishmania major MHOM/IL/81/Friedlin	347515
LmjF	347515
Leishmania mexicana	5665
Leishmania (Leishmania) mexicana	5665
Leishmania mexicana MHOM/GT/2001/U1103	929439
Leishmania mexicana mexicana	44270
Leishmania panamensis	5679
Leishmania (Viannia) panamensis	5679
Leishmania panamensis MHOM/COL/81/L13	1295824
Leishmania peruviana	5681
Leishmania (Viannia) peruviana	5681
Leishmania pifanoi	5682
Leishmania (Leishmania) pifanoi	5682
Leishmania tarentolae	5689
Sauroleishmania tarentolae	5689
Leishmania tropica	5666
Leishmania (Leishmania) tropica	5666
Leishmania tropica minor	5666
Leishmania tropica L590	1206058
Leishmania turanica	62297
Leiurus quinquestriatus	6883
Egyptian scorpion	6883
yellow scorpion	6883
Leiurus quinquestriatus quinquestriatus	6885
Lelystad virus	11049
PRRSV strain Lelystad	11049
Porcine reproductive and respiratory syndrome virus LV4.2.1	288959
PRRSV LV4.2.1	288959
Lembadion bullinum	54108
Leminorella grimontii	82981
ATCC 33999	82981
CDC 1944-81	82981
CIP 103359	82981
DSM 5078	82981
JCM 5902	82981
Leminorella grimontii Hickman-Brenner et al. 1985	82981
LMG 7912	82981
LMG:7912	82981
NCTC 12152	82981
Leminorella grimontii ATCC 33999 = DSM 5078	1005999
Leminorella grimontii ATCC 33999	1005999
Leminorella grimontii CIP 103359	1005999
Leminorella grimontii DSM 5078 = ATCC 33999	1005999
Leminorella grimontii DSM 5078	1005999
Leminorella richardii	158841
ATCC 33998	158841
CDC 0978-82	158841
CDC 978-82	158841
CIP 103360	158841
DSM 14849	158841
JCM 31908	158841
JCM 5905	158841
Leminorella richardii Hickman-Brenner et al. 1985	158841
LMG 7911	158841
LMG:7911	158841
NCTC 12151	158841
Leminorella richardii ATCC 33998	1354266
Lemna gibba	4470
Lemna gibba L.	4470
swollen duckweed	4470
Lemna minor	4472
Lemna minor L.	4472
Lemna sp. Renner 2188	4472
Lemna paucicostata	89585
Lemna aequinoctialis	89585
Lemna aequinoctialis Welw., 1859	89585
Lemna paucicostata Hegelm. ex Engelm., 1868	89585
Lemur catta	9447
Lemur catta Linnaeus, 1758	9447
Ring-tailed lemur	9447
Lens culinaris	3864
Lens culinaris Medik.	3864
Lens culinaris subsp. macrosperma (Baumgarten) N.F.Mattos	3864
Lens culinaris subsp. macrosperma	3864
Lens culinaris subsp. microsperma (Baumgarten) N.F.Mattos	3864
Lens culinaris subsp. microsperma	3864
Lens esculenta Moench	3864
Lens esculenta	3864
lentil	3864
Lens culinaris subsp. culinaris	362247
Lens culinaris subsp. odemensis	129390
Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson et al.	129390
Lens odemensis Ladiz.	129390
Lens odemensis	129390
Lens culinaris subsp. orientalis	129392
Lens culinaris subsp. orientalis (Boiss.) Ponert	129392
Lens orientalis (Boiss.) Hand.-Mazz.	129392
Lens orientalis	129392
ye bing dou	129392
Lens culinaris subsp. tomentosus	175770
Lens culinaris subsp. tomentosus (Ladiz.) M.E.Ferguson et al.	175770
Lens tomentosus	175770
Lens ervoides	41257
Cicer ervoides Brign.	41257
Cicer ervoides	41257
Lens ervoides (Brign.) Grande	41257
Lens lamottei	175769
Lens lamottei Czefr.	175769
Lens nigricans	41258
Lens nigricans (M.Bieb.) Godr.	41258
Lentinula edodes	5353
Lentinus edodes	5353
shiitake mushroom	5353
Lentinula edodes 135B	1335646
Lentinus edodes 135B	1335646
Leontopithecus chrysomelas	57374
gold-and-black lion tamarin	57374
golden-headed lion tamarin	57374
Leontopithecus rosalia chrysomelas	57374
Leontopithecus chrysopygus	58710
golden-rumped lion tamarin	58710
Leontopithecus rosalia chrysopygus	58710
Leontopithecus rosalia	30588
golden lion tamarin	30588
Leontopithecus rosalia rosalia	30588
Leonurus japonicus	4138
Chinese motherwort	4138
Leonurus artemisia (Lour.) S.Y.Hu	4138
Leonurus artemisia	4138
Leonurus heterophyllus Sweet	4138
Leonurus heterophyllus	4138
Leonurus japonicus Houtt.	4138
sagebrush motherwort	4138
yi mu cao	4138
Leopardus pardalis	32538
Felis pardalis	32538
ocelot	32538
Leopardus pardalis albascens	1051137
Leopardus pardalis albescens (Pucheran 1855)	1051137
Leopardus pardalis albescens	1051137
Leopardus tigrinus	46842
Felis tigrinus	46842
Leopardus tigrinus (Schreber, 1775)	46842
little spotted cat	46842
Leopardus wiedii	61382
Felis wiedii	61382
Leopardus wiedii (Schinz, 1821)	61382
margay	61382
Leopoldamys edwardsi	83756
Edwards's long-tailed giant rat	83756
Leopoldamys edwardsi (Thomas, 1882)	83756
Rattus edwardsi	83756
Lepeophtheirus salmonis	72036
Lepeophtheirus salmonis (Kroyer, 1837)	72036
salmon louse	72036
Lepeophtheirus salmonis oncorhynchi	1504304
Lepeophtheirus salmonis oncorhynchi Skern-Mauritzen, Torrissen & Glover, 2014	1504304
Lepidium africanum	153324
Lepidium africanum (Burm.f.) DC.	153324
Lepidium campestre	65351
bastard cress	65351
field peppergrass	65351
field pepperweed	65351
Lepidium campestre (L.) W.T.Aiton	65351
pepperwort	65351
Lepidium meyenii	153348
Lepidium meyenii Walp.	153348
Lepidium sativum	33125
Lepidium sativum L.	33125
Lepidium virginicum	59292
Lepidium virginicum L.	59292
Lepidium virginicum var. virginicum	2029243
Lepidobatrachus laevis	8376
Budgett's frog	8376
Ceratophrys laevis	8376
Lepidobatrachus laevis Budgett, 1899	8376
Lepidodactylus lugubris	47724
MNHN 5323	47724
Lepidoglyphus destructor	36936
Lepidoglyphus destructor (Schrank, 1781)	36936
Lepidonotothen nudifrons	83203
Lepidonotothen nudifrons (Lonnberg, 1905)	83203
Lindbergichthys nudifrons	83203
Notothenia mizops nudifrons Lonnberg, 1905	83203
Notothenia mizops nudifrons	83203
Notothenia nudifrons	83203
Nototheniops nudifrons	83203
yellowfin notie	83203
Lepilemur edwardsi	122230
Milne-Edwards's sportive lemur	122230
Lepisma saccharina	50586
Lepismachilis sp. VK-2004	279266
Lepisosteus osseus	34771
Esox osseus	34771
Lepisosteus osseus (Linnaeus, 1758)	34771
longnose gar	34771
Lepocinclis buetschlii	66847
Lepomis cyanellus	201691
green sunfish	201691
Lepomis cyanellus Rafinesque, 1819	201691
Lepomis macrochirus	13106
bluegill	13106
bluegill sunfish	13106
Lepomis macrochirus Rafinesque, 1819	13106
Leporid herpesvirus 1	46017
Leptailurus serval	61405
Felis serval	61405
Leptailurus serval (Schreber, 1776)	61405
Profelis serval	61405
serval	61405
Leptinotarsa decemlineata	7539
Colorado potato beetle	7539
Leptinotarsa decemlineata (Say, 1824)	7539
Leptinotarsa decimlineata	7539
Stilodes decemlineata	7539
Leptographium sp. 156-112	171922
Leptolegnia chapmanii	92984
Leptolyngbya boryana	1184
Leptolyngbya boryana (Gomont 1899) Anagnostidis & Komarek 1988	1184
PCC 6306	1184
Plectonema boryanum Gomont 1899	1184
Plectonema boryanum	1184
Leptolyngbya boryana CPCC 696	2712218
Leptolyngbya boryana IAM M-101	411966
Leptolyngbya foveolarum	47253
Leptolyngbya foveolarum (Rabenhorst ex Gomont) Anagnostidis et Komarek 1988	47253
Phormidium foveolarum Gomont 1892	47253
Phormidium foveolarum	47253
Leptolyngbya foveolarum PUPCCC 112.8/1	2739183
Leptolyngbya sp. PCC 73110	102128
Arthronema sp. CCALA 022	102128
Leptolyngbya boryana NIES-3276	102128
Leptolyngbya sp. CCY9627	102128
Plectonema boryanum IAM M-129	102128
Plectonema boryanum UTEX B 594	102128
Leptomonas collosoma	5686
Leptomonas costaricensis	372075
Leptomonas costaricensis Yurchenko, Lukes, Jirku, Zeledon & Maslov 2006	372075
Zelonia costaricensis	372075
Leptomonas peterhoffi	96041
Leptomonas podlipaevi	332677
Leptomonas podlipaev	332677
Leptomonas podlipaevi Yurchenko, Lukes, Xu & Maslov 2006	332677
Leptomonas sp. CB-2017a	332677
Leptomonas pyrrhocoris	157538
Leptomonas pyrrhocoris (Zotta 1912) emend. Votypka, Lukes and Maslov 2012	157538
Trypanosomatidae 124AL	157538
Trypanosomatidae 14G	157538
Trypanosomatidae sp. 124AL	157538
Trypanosomatidae sp. 14G	157538
Trypanosomatidae sp. 25EC-E	157538
Leptomonas seymouri	5684
Leishmania donovani BHU 1095	1263718
Leishmania donovani Ld BHU 1095	1263718
Leptomonas seymouri BHU1095	1263718
Leptomonas sp. Cfm	98505
Leptomonas sp. F2	159747
Leptomonas sp. Nfm	98507
Leptomonas sp. acus	412016
Crithidia acus	412016
Crithidia sp. acus	412016
Leptomonas acus	412016
Leptonychotes weddellii	9713
Leptonychotes weddelli	9713
Weddell seal	9713
Leptosphaeria australiensis	40116
Leptosphaeria maculans	5022
blackleg of canola fungus	5022
blackleg of crucifers fungus	5022
blackleg of rapeseed fungus	5022
Leptosphaeria sp. JW-2011m	5022
Phoma lingam	5022
Plenodomus lingam	5022
Leptosphaeria maculans JN3	985895
Leptosphaeria maculans v23.1.3	985895
Leptosphaeria maculans 'brassicae' group	225342
Leptosphaeria maculans Tox+/A group	143996
Leptospira biflexa serovar Patoc	145259
Leptospira biflexa serovar Patoc strain Patoc 1	456481
Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'	456481
Leptospira biflexa serovar Patoc str. ATCC 23582	456481
Leptospira biflexa serovar Patoc str. 'Patoc 1 (Paris)'	456481
Leptospira borgpetersenii	174
ATCC 43292	174
DSM 21538	174
Leptospira borgpetersenii Yasuda et al. 1987	174
strain Veldrat Bataviae 46	174
Leptospira borgpetersenii serovar Pomona str. 200901868	1192866
Leptospira borgpetersenii serovar Ballum	280505
Leptospira borgpetersenii serovar Hardjo	328971
Leptospira borgpetersenii serovar Hardjo-bovis JB197	355277
Leptospira borgpetersenii serovar Hardjo-bovis strain JB197	355277
Leptospira borgpetersenii serovar Hardjo-bovis str. JB197	355277
Leptospira borgpetersenii serovar Hardjo-bovis L550	355276
Leptospira borgpetersenii serovar Hardjo-bovis strain L550	355276
Leptospira borgpetersenii serovar Hardjo-bovis str. L550	355276
Leptospira borgpetersenii serovar Javanica	280504
Leptospira borgpetersenii serovar Javanica str. L0066	1291207
Leptospira borgpetersenii serovar Mini	280507
Leptospira borgpetersenii serovar Mini str. 201000851	1049776
Leptospira borgpetersenii serovar Sejroe	338220
Leptospira borgpetersenii serovar Tarassovi	280506
Leptospira borgpetersenii serovar Tarassovi str. Perepelitsin	1218569
Leptospira interrogans	173
ATCC 43642	173
"Leptospira icteroides" Noguchi 1919	173
Leptospira icteroides	173
Leptospira interrogans (Stimson 1907) Wenyon 1926 (Approved Lists 1980) emend. Faine and Stallman 1982	173
not ATCC 23581	173
Spirochaeta biflexa	173
"Spirochaeta biflexa" Wolbach and Binger 1914	173
Spirochaeta icterogenes	173
"Spirochaeta icterogenes" Uhlenhuth and Fromme 1916	173
"Spirochaeta icterohaemorrhagiae" Inada et al. 1916	173
Spirochaeta icterohaemorrhagiae	173
"Spirochaeta interrogans" Stimson 1907	173
Spirochaeta interrogans	173
"Spirochaeta nodosa" Hubener and Reiter 1916	173
Spirochaeta nodosa	173
strain RGA	173
Leptospira interrogans serovar Valbuzzi str. Duyster	1218582
Leptospira interrogans serovar Australis	211882
Leptospira interrogans serovar Australis str. 200703203	1085541
Leptospira interrogans serovar Australis strain 200703203	1085541
Leptospira interrogans serovar Autumnalis	174157
Leptospira interrogans serovar Autumnalis str. LP101	1049795
Leptospira interrogans serovar Ballum	342794
Leptospira interrogans serovar Bangkinang	399364
Leptospira interrogans serovar Bangkoki	399365
Leptospira interrogans serovar Bratislava	338215
Leptospira interrogans serovar Bratislava str. Brem 137	1049815
Leptospira interrogans serovar Calos	399366
Leptospira interrogans serovar Carlos	399366
Leptospira interrogans serovar Canicola	211880
Leptospira canicola	211880
Leptospira interrogans serovar Canicola str. Gui44	1433285
Leptospira interrogans serovar Copenhageni	44275
Leptospira interrogans copenhageni	44275
Leptospira interrogans serovar Copenhageni str. Fiocruz LV4231	1291349
Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130	267671
Leptospira interrogans serovar Copenhageni 'Fiocruz L1-130'	267671
Leptospira interrogans serovar Copenhageni strain Fiocruz L1-130	267671
Leptospira interrogans serovar Djasiman	312178
Leptospira interrogans serovar Djasiman strain LT1649	1001596
Leptospira interrogans serovar Djasiman str. LT1649	1001596
Leptospira interrogans serovar Grippotyphosa	280498
Leptospira interrogans serovar Grippotyphosa str. Andaman	1193018
Leptospira interrogans serovar Hardjo	176
Leptospira hardjo	176
Leptospira interrogans serovar Hardjo str. Norma	1279460
Leptospira interrogans serovar Hebdomadis	211881
Leptospira interrogans serovar Hebdomadis str. R499	1049906
Leptospira interrogans serovar Icterohaemorrhagiae	90062
Leptospira interrogans serovar Icterohaemorrhagiae str. Kantorowic	1291353
Leptospira interrogans serovar Javanica	290342
